episode,env_steps,return,loss
77,1768,15.0,-0.6549147367477417
78,1782,14.0,0.10908067226409912
79,1807,25.0,0.04494589567184448
80,1826,19.0,0.19196546077728271
81,1844,18.0,0.6085823774337769
82,1869,25.0,-0.15424194931983948
83,1890,21.0,0.18782007694244385
84,1908,18.0,-1.2125929594039917
85,1924,16.0,0.4696255326271057
86,1939,15.0,-0.5122489929199219
87,1954,15.0,0.04901862144470215
88,1987,33.0,-0.5970982909202576
89,2016,29.0,0.581594705581665
90,2056,40.0,-1.0555095672607422
91,2077,21.0,0.33492982387542725
92,2111,34.0,0.30110806226730347
93,2190,79.0,-0.5334128141403198
94,2202,12.0,-0.9144569635391235
95,2232,30.0,0.0348125696182251
96,2251,19.0,-0.564506471157074
97,2262,11.0,-0.6672680377960205
98,2294,32.0,-1.2875826358795166
99,2305,11.0,0.23838824033737183
100,2323,18.0,0.2990017533302307
101,2362,39.0,0.2239440679550171
102,2407,45.0,0.011121809482574463
103,2429,22.0,-0.7875151634216309
104,2457,28.0,0.3042595386505127
105,2485,28.0,-0.0844070315361023
106,2505,20.0,-0.7937631607055664
107,2520,15.0,0.6252131462097168
108,2592,72.0,-0.636837899684906
109,2612,20.0,0.6338582634925842
110,2641,29.0,0.5985937118530273
111,2660,19.0,-0.34764564037323
112,2674,14.0,-0.3999570906162262
113,2688,14.0,0.27335649728775024
114,2847,159.0,0.06463348865509033
115,2874,27.0,-0.5988417267799377
116,2889,15.0,-0.14536720514297485
117,2904,15.0,-0.09324085712432861
118,2932,28.0,-0.89963299036026
119,2969,37.0,0.20313286781311035
120,3000,31.0,-0.38214772939682007
121,3018,18.0,0.7311943173408508
122,3034,16.0,0.5203110575675964
123,3056,22.0,-0.07316309213638306
124,3086,30.0,0.3972855806350708
125,3141,55.0,0.38768815994262695
126,3202,61.0,-1.023547887802124
127,3217,15.0,-1.4321388006210327
128,3243,26.0,-1.027707815170288
129,3279,36.0,0.2417207956314087
130,3309,30.0,0.23515278100967407
131,3367,58.0,-6.161827087402344
132,3431,64.0,0.3906250596046448
133,3452,21.0,0.4371185302734375
134,3478,26.0,0.11900120973587036
135,3493,15.0,-0.8255530595779419
136,3515,22.0,-0.17950022220611572
137,3559,44.0,-1.8352652788162231
138,3585,26.0,0.21902024745941162
139,3628,43.0,0.529074490070343
140,3644,16.0,0.736581027507782
141,3669,25.0,0.5629293918609619
142,3724,55.0,0.5222147703170776
143,3753,29.0,-0.31767940521240234
144,3778,25.0,0.11266332864761353
145,3928,150.0,-1.66630220413208
146,3944,16.0,1.1910545825958252
147,3965,21.0,0.6840677261352539
148,3989,24.0,-2.366258382797241
149,4019,30.0,-1.5763273239135742
150,4032,13.0,0.7073105573654175
151,4053,21.0,-0.5569117069244385
152,4081,28.0,0.6464577317237854
153,4100,19.0,-4.015917778015137
154,4132,32.0,1.0736842155456543
155,4152,20.0,0.8447573781013489
156,4205,53.0,0.5268307328224182
157,4276,71.0,-0.2681785821914673
158,4317,41.0,0.158871591091156
159,4341,24.0,0.38673561811447144
160,4367,26.0,0.9440374970436096
161,4383,16.0,0.12378561496734619
162,4444,61.0,0.7776567339897156
163,4466,22.0,0.46513378620147705
164,4511,45.0,0.7541646361351013
165,4556,45.0,-1.8376463651657104
166,4614,58.0,-1.6612331867218018
167,4637,23.0,-1.1584463119506836
168,4718,81.0,0.39147520065307617
169,4782,64.0,0.2886449098587036
170,4821,39.0,0.34396612644195557
171,4840,19.0,0.47030574083328247
172,4860,20.0,-0.38293635845184326
173,4895,35.0,-0.5822621583938599
174,4964,69.0,0.01697564125061035
175,5015,51.0,-5.0916571617126465
176,5075,60.0,-0.31057870388031006
177,5107,32.0,-0.7535400390625
178,5145,38.0,0.8568938970565796
179,5180,35.0,-1.4766381978988647
180,5211,31.0,0.9946061372756958
181,5296,85.0,-0.24156320095062256
182,5373,77.0,-3.746540069580078
183,5410,37.0,-0.41858553886413574
184,5432,22.0,0.9344401359558105
185,5462,30.0,0.32855385541915894
186,5491,29.0,1.2072694301605225
187,5532,41.0,-1.1540751457214355
188,5573,41.0,-0.5377377271652222
189,5594,21.0,0.08733916282653809
190,5632,38.0,-0.9701528549194336
191,5659,27.0,-0.4655221998691559
192,5699,40.0,1.1136863231658936
193,5734,35.0,0.6581411361694336
194,5772,38.0,-1.0027775764465332
195,5831,59.0,-0.07352089881896973
196,5868,37.0,0.34889256954193115
197,5936,68.0,0.44484782218933105
198,5987,51.0,-2.419257402420044
199,6103,116.0,-0.8196881413459778
200,6187,84.0,-0.6703470945358276
201,6264,77.0,-0.8449147939682007
202,6309,45.0,0.34238123893737793
203,6323,14.0,1.2112534046173096
204,6395,72.0,-2.6003875732421875
205,6458,63.0,-0.47069376707077026
206,6504,46.0,-0.3484745919704437
207,6655,151.0,-3.390371322631836
208,6693,38.0,-2.734569549560547
209,6722,29.0,-1.9969406127929688
210,6751,29.0,0.1487116813659668
211,6812,61.0,-0.8653579354286194
212,6852,40.0,-0.08689522743225098
213,6887,35.0,0.620276689529419
214,6935,48.0,-2.26554012298584
215,6985,50.0,-0.21161097288131714
216,7101,116.0,-2.3491265773773193
217,7124,23.0,-3.6969566345214844
218,7144,20.0,-0.8784008026123047
219,7209,65.0,0.3561744689941406
220,7243,34.0,-0.5356772541999817
221,7275,32.0,-1.8370370864868164
222,7308,33.0,-0.030582934617996216
223,7439,131.0,1.7554523944854736
224,7497,58.0,1.6029142141342163
225,7607,110.0,1.9581542015075684
226,7658,51.0,-1.1666269302368164
227,7721,63.0,1.0937449932098389
228,7791,70.0,0.31371021270751953
229,7869,78.0,-0.3564971685409546
230,7911,42.0,0.23397576808929443
231,7938,27.0,-0.537635326385498
232,8036,98.0,0.5897952318191528
233,8063,27.0,-0.007256209850311279
234,8136,73.0,-1.2227160930633545
235,8205,69.0,-5.607298851013184
236,8310,105.0,1.0979492664337158
237,8331,21.0,1.124138355255127
238,8347,16.0,1.7684333324432373
239,8372,25.0,-1.200374960899353
240,8428,56.0,0.4224741458892822
241,8457,29.0,-1.4685522317886353
242,8491,34.0,-3.5898044109344482
243,8507,16.0,-0.8234816789627075
244,8526,19.0,0.7793333530426025
245,8561,35.0,1.480617642402649
246,8616,55.0,0.17289820313453674
247,8694,78.0,0.6017165184020996
248,8741,47.0,-2.2877461910247803
249,8772,31.0,1.1206672191619873
250,8910,138.0,1.5940920114517212
251,8937,27.0,-1.7046394348144531
252,9025,88.0,-0.5190593004226685
253,9060,35.0,0.4485299587249756
254,9120,60.0,1.759521722793579
255,9167,47.0,0.5916414260864258
256,9207,40.0,-0.7643587589263916
257,9249,42.0,-1.9146337509155273
258,9326,77.0,1.0305821895599365
259,9383,57.0,-5.658843994140625
260,9413,30.0,-2.2432169914245605
261,9458,45.0,-2.089588165283203
262,9488,30.0,0.7662962079048157
263,9548,60.0,-3.0323069095611572
264,9575,27.0,0.1362285017967224
265,9647,72.0,-3.550428867340088
266,9695,48.0,0.0007752776145935059
267,9711,16.0,-1.0639612674713135
268,9735,24.0,1.0587443113327026
269,9828,93.0,-0.24787753820419312
270,9856,28.0,1.2038683891296387
271,9897,41.0,1.1930842399597168
272,9947,50.0,-6.783621788024902
273,9995,48.0,1.7909190654754639
274,10019,24.0,-0.21867841482162476
275,10047,28.0,0.7347961664199829
276,10078,31.0,1.0165166854858398
277,10185,107.0,0.20861905813217163
278,10232,47.0,0.04575526714324951
279,10314,82.0,1.0415598154067993
280,10365,51.0,0.33512330055236816
281,10428,63.0,-2.5488810539245605
282,10503,75.0,-2.550375461578369
283,10546,43.0,-1.572007179260254
284,10570,24.0,-0.668083667755127
285,10597,27.0,1.1244868040084839
286,10658,61.0,-3.331390380859375
287,10768,110.0,-0.669489324092865
288,10798,30.0,1.4938395023345947
289,10823,25.0,0.6438710689544678
290,10856,33.0,0.6353187561035156
291,10919,63.0,-4.425736904144287
292,10976,57.0,0.45104241371154785
293,11000,24.0,1.9656625986099243
294,11046,46.0,2.7186992168426514
295,11093,47.0,-0.6904157400131226
296,11162,69.0,-3.15275239944458
297,11211,49.0,-4.409862041473389
298,11269,58.0,1.5635523796081543
299,11308,39.0,-0.5874351859092712
300,11366,58.0,-3.8345515727996826
301,11403,37.0,-1.6836796998977661
302,11442,39.0,-1.595563292503357
303,11496,54.0,0.025429964065551758
304,11585,89.0,-5.294946670532227
305,11688,103.0,-0.7371618747711182
306,11717,29.0,-4.408750534057617
307,11765,48.0,0.3732627034187317
308,11803,38.0,0.3888389766216278
309,12011,208.0,-1.0817151069641113
310,12055,44.0,0.23559582233428955
311,12150,95.0,-1.8984017372131348
312,12268,118.0,-2.646550416946411
313,12301,33.0,0.23196765780448914
314,12336,35.0,-1.071815848350525
315,12416,80.0,-1.3069789409637451
316,12433,17.0,-0.22656607627868652
317,12475,42.0,-0.04231375455856323
318,12513,38.0,-4.27606201171875
319,12550,37.0,-3.047546148300171
320,12596,46.0,0.9670273661613464
321,12680,84.0,-2.095585584640503
322,12771,91.0,2.1679553985595703
323,12846,75.0,-3.2691657543182373
324,12899,53.0,0.441305547952652
325,13031,132.0,2.008545398712158
326,13053,22.0,3.456116199493408
327,13097,44.0,0.5456044673919678
328,13265,168.0,1.18202543258667
329,13353,88.0,-4.245800018310547
330,13414,61.0,-1.699519157409668
331,13553,139.0,-1.0491721630096436
332,13579,26.0,1.4920405149459839
333,13693,114.0,0.0006659030914306641
334,13770,77.0,-0.22599643468856812
335,13857,87.0,1.3568843603134155
336,13918,61.0,0.7196800112724304
337,13983,65.0,-2.741835117340088
338,14017,34.0,0.008892327547073364
339,14117,100.0,-0.25172388553619385
340,14197,80.0,-3.369053363800049
341,14327,130.0,-0.7215188145637512
342,14528,201.0,-1.6010938882827759
343,14619,91.0,-0.515802800655365
344,14694,75.0,-2.631822347640991
345,14809,115.0,-7.616798400878906
346,14985,176.0,-6.686357021331787
347,15037,52.0,-1.5791492462158203
348,15095,58.0,-1.0437959432601929
349,15222,127.0,0.7737675905227661
350,15367,145.0,0.22622349858283997
351,15538,171.0,-2.9786949157714844
352,15563,25.0,1.7994861602783203
353,15682,119.0,-1.9073368310928345
354,15767,85.0,0.6838729381561279
355,15880,113.0,-3.4913556575775146
356,16038,158.0,-7.587711334228516
357,16095,57.0,0.03373675048351288
358,16166,71.0,-3.3770911693573
359,16256,90.0,0.41874444484710693
360,16440,184.0,2.249337673187256
361,16506,66.0,-5.101860523223877
362,16525,19.0,1.4498319625854492
363,16606,81.0,0.10829329490661621
364,16737,131.0,-6.526617527008057
365,16854,117.0,0.8984324932098389
366,16966,112.0,-7.052517890930176
367,17079,113.0,-2.3675334453582764
368,17188,109.0,-0.10484310984611511
369,17284,96.0,-2.018134832382202
370,17327,43.0,-0.7444888353347778
371,17416,89.0,-7.083504676818848
372,17511,95.0,1.3016204833984375
373,17614,103.0,1.2287874221801758
374,17718,104.0,1.7105255126953125
375,17813,95.0,-3.994131565093994
376,17831,18.0,2.5905280113220215
377,17928,97.0,-3.9386889934539795
378,18039,111.0,-1.1899086236953735
379,18103,64.0,-1.7234845161437988
380,18150,47.0,0.9069628119468689
381,18334,184.0,4.070401668548584
382,18586,252.0,0.25844451785087585
383,18630,44.0,-0.2895757555961609
384,18797,167.0,-2.4356727600097656
385,18982,185.0,-2.252561569213867
386,19060,78.0,-0.09857088327407837
387,19187,127.0,0.5703674554824829
388,19366,179.0,-1.276571273803711
389,19407,41.0,-0.519294261932373
390,19518,111.0,-0.13928771018981934
391,19695,177.0,-2.7148079872131348
392,19919,224.0,-4.8666839599609375
393,19967,48.0,-4.060547351837158
394,20125,158.0,0.06732639670372009
395,20298,173.0,-0.19960248470306396
396,20452,154.0,1.998533010482788
397,20585,133.0,0.546622633934021
398,20732,147.0,-1.72400963306427
399,20837,105.0,-4.454882621765137
400,20899,62.0,1.176214575767517
401,21116,217.0,0.4861454367637634
402,21202,86.0,0.7093816995620728
403,21333,131.0,0.4256610870361328
404,21398,65.0,-7.533084869384766
405,21559,161.0,-1.3432879447937012
406,21681,122.0,1.6293854713439941
407,21903,222.0,4.035024166107178
408,22038,135.0,2.2578749656677246
409,22227,189.0,1.95966374874115
410,22395,168.0,-1.0331437587738037
411,22442,47.0,-0.0910520851612091
412,22682,240.0,-1.4508745670318604
413,22844,162.0,2.4204607009887695
414,22990,146.0,1.332986831665039
415,23225,235.0,0.30415642261505127
416,23322,97.0,-1.661014437675476
417,23528,206.0,2.484445571899414
418,23763,235.0,-3.75197434425354
419,23794,31.0,0.5429989099502563
420,23821,27.0,-1.8861820697784424
421,23948,127.0,3.616405963897705
422,24203,255.0,-5.353024959564209
423,24390,187.0,-4.309169292449951
424,24460,70.0,-3.399138927459717
425,24601,141.0,-5.480542182922363
426,24913,312.0,1.099299669265747
427,24984,71.0,-6.853606224060059
428,25128,144.0,0.12136343121528625
429,25311,183.0,-1.9546064138412476
430,25337,26.0,-1.3626898527145386
431,25533,196.0,1.1850231885910034
432,25675,142.0,-7.841071605682373
433,25790,115.0,-0.5673460364341736
434,26071,281.0,-3.2666592597961426
435,26166,95.0,-5.7069597244262695
436,26433,267.0,-6.065321445465088
437,26603,170.0,-2.004668951034546
438,26892,289.0,-3.723696231842041
439,27199,307.0,-4.93135929107666
440,27402,203.0,-0.6590321660041809
441,27602,200.0,-1.2283062934875488
442,28102,500.0,-1.267509937286377
443,28285,183.0,3.042043924331665
444,28511,226.0,-0.9242978692054749
445,28643,132.0,-3.6819896697998047
446,28777,134.0,0.1597522497177124
447,29018,241.0,-0.4022408127784729
448,29192,174.0,-2.102480173110962
449,29353,161.0,-1.237903118133545
450,29456,103.0,-0.7435832023620605
451,29630,174.0,1.0718574523925781
452,29778,148.0,2.3686490058898926
453,29995,217.0,2.743222236633301
454,30258,263.0,-2.18945574760437
455,30397,139.0,-0.9108597040176392
456,30536,139.0,-0.18008959293365479
457,30665,129.0,-1.258338451385498
458,30940,275.0,-2.5219624042510986
459,31142,202.0,-3.7422850131988525
460,31217,75.0,0.49980008602142334
461,31612,395.0,-5.097201347351074
462,31749,137.0,-1.8965234756469727
463,31884,135.0,1.3512980937957764
464,32074,190.0,-0.25985580682754517
465,32219,145.0,-3.652632236480713
466,32378,159.0,0.6991747617721558
467,32744,366.0,3.229370355606079
468,32856,112.0,0.4576359689235687
469,33087,231.0,-7.04667329788208
470,33299,212.0,4.636397838592529
471,33432,133.0,-2.073206663131714
472,33608,176.0,0.31399184465408325
473,33777,169.0,0.36909231543540955
474,33984,207.0,-0.7545014023780823
475,34184,200.0,4.093047142028809
476,34315,131.0,-2.8074474334716797
477,34429,114.0,-2.0127832889556885
478,34557,128.0,2.349214553833008
479,34632,75.0,-2.065678358078003
480,34884,252.0,0.7805987596511841
481,35099,215.0,0.42694389820098877
482,35271,172.0,-4.46501350402832
483,35312,41.0,-3.3260679244995117
484,35643,331.0,3.128901243209839
485,35687,44.0,-1.4732446670532227
486,35932,245.0,-7.412090301513672
487,36116,184.0,-0.32031163573265076
488,36393,277.0,-2.6449506282806396
489,36555,162.0,-3.348202705383301
490,36920,365.0,-3.0086302757263184
491,36999,79.0,-8.131508827209473
492,37035,36.0,-2.9330458641052246
493,37274,239.0,1.1829826831817627
494,37365,91.0,-4.768673419952393
495,37542,177.0,-1.9661858081817627
496,37677,135.0,0.49537643790245056
497,37925,248.0,-2.960048198699951
498,38060,135.0,0.6548202037811279
499,38243,183.0,0.19672667980194092
500,38670,427.0,1.4735585451126099
501,39018,348.0,-1.1103852987289429
502,39257,239.0,-0.9236330986022949
503,39453,196.0,3.3670387268066406
504,39585,132.0,-0.11594684422016144
505,39759,174.0,0.7895259857177734
506,40034,275.0,-6.377579689025879
507,40534,500.0,-0.8719463348388672
508,40827,293.0,-2.402245044708252
509,40900,73.0,-4.090333461761475
510,41129,229.0,-2.2301793098449707
511,41229,100.0,-6.439825057983398
512,41523,294.0,-1.4289560317993164
513,41675,152.0,-1.931441307067871
514,41891,216.0,1.3319019079208374
515,42004,113.0,0.45564019680023193
516,42141,137.0,-4.78182315826416
517,42348,207.0,-1.7548408508300781
518,42591,243.0,0.7914929389953613
519,42787,196.0,-3.88612699508667
520,43133,346.0,-0.3460947275161743
521,43306,173.0,-0.4822137951850891
522,43414,108.0,-4.958985328674316
523,43564,150.0,-3.7558939456939697
524,43811,247.0,-2.53269624710083
525,43937,126.0,1.8275394439697266
526,43954,17.0,1.362374186515808
527,44272,318.0,-7.403226852416992
528,44630,358.0,5.20422887802124
529,44752,122.0,-0.613507866859436
530,45052,300.0,-0.273833304643631
531,45080,28.0,0.21649062633514404
532,45375,295.0,-1.2003308534622192
533,45562,187.0,-7.710339069366455
534,45823,261.0,0.13142818212509155
535,46082,259.0,-5.036654949188232
536,46283,201.0,-8.976622581481934
537,46549,266.0,0.3777807354927063
538,46880,331.0,-3.9102461338043213
539,47118,238.0,3.7380335330963135
540,47339,221.0,-3.868522882461548
541,47653,314.0,0.3755049705505371
542,47841,188.0,-3.845980405807495
543,48273,432.0,2.733335018157959
544,48655,382.0,-15.101644515991211
545,48866,211.0,-0.0802001953125
546,49050,184.0,-6.931828498840332
547,49449,399.0,-1.8227452039718628
548,49673,224.0,-1.0059571266174316
549,49804,131.0,-11.440421104431152
550,50092,288.0,0.09252697229385376
551,50560,468.0,-3.2347607612609863
552,50618,58.0,-0.8688631653785706
553,50917,299.0,0.2402547001838684
554,51202,285.0,2.5944275856018066
555,51328,126.0,-0.700158953666687
556,51529,201.0,-0.9888994097709656
557,51731,202.0,-0.47718024253845215
558,52039,308.0,-10.502588272094727
559,52297,258.0,3.8571155071258545
560,52577,280.0,-3.149686813354492
561,52723,146.0,0.31997841596603394
562,52976,253.0,0.7050301432609558
563,53168,192.0,-2.7255332469940186
564,53417,249.0,-4.0849609375
565,53756,339.0,0.9335027933120728
566,54097,341.0,0.8291300535202026
567,54277,180.0,2.1495447158813477
568,54411,134.0,4.020113945007324
569,54558,147.0,-1.260764479637146
570,55036,478.0,-5.433684825897217
571,55190,154.0,-3.8941783905029297
572,55387,197.0,-0.8525211215019226
573,55824,437.0,3.588562250137329
574,56079,255.0,-2.5676374435424805
575,56211,132.0,-2.10186767578125
576,56479,268.0,-9.024103164672852
577,56727,248.0,-4.422083854675293
578,57014,287.0,-0.39646655321121216
579,57160,146.0,1.4075782299041748
580,57412,252.0,-0.9821594953536987
581,57650,238.0,-2.264387845993042
582,58004,354.0,-7.306466102600098
583,58289,285.0,-4.240548133850098
584,58600,311.0,-6.106821537017822
585,58985,385.0,-0.31176474690437317
586,59157,172.0,3.149055242538452
587,59394,237.0,2.7290310859680176
588,59812,418.0,-16.49357795715332
589,60051,239.0,1.4202520847320557
590,60363,312.0,4.9325151443481445
591,60741,378.0,-1.3384637832641602
592,60995,254.0,-1.4872140884399414
593,61161,166.0,3.6008763313293457
594,61272,111.0,1.7869300842285156
595,61492,220.0,-0.0691213607788086
596,61697,205.0,1.8776416778564453
597,61850,153.0,-3.8870580196380615
598,62098,248.0,0.3753700256347656
599,62257,159.0,-2.206836700439453
600,62377,120.0,-1.802717924118042
601,62538,161.0,-0.24507364630699158
602,62833,295.0,5.751049518585205
603,63091,258.0,-2.6311540603637695
604,63491,400.0,-0.5599310398101807
605,63915,424.0,0.6255077123641968
606,64119,204.0,-6.157352447509766
607,64281,162.0,-3.049940586090088
608,64532,251.0,-0.08455049991607666
609,64886,354.0,0.8397480249404907
610,65084,198.0,-2.188753604888916
611,65254,170.0,4.037979602813721
612,65428,174.0,-7.530590534210205
613,65614,186.0,0.4290316700935364
614,65947,333.0,-4.613663673400879
615,66106,159.0,1.8987280130386353
616,66382,276.0,0.085548996925354
617,66544,162.0,0.2841554284095764
618,66803,259.0,0.12665843963623047
619,67163,360.0,0.39310863614082336
620,67485,322.0,1.2693307399749756
621,67985,500.0,1.6824321746826172
622,68221,236.0,3.624372959136963
623,68503,282.0,2.045825958251953
624,68820,317.0,-2.9334373474121094
625,69314,494.0,-0.8286991119384766
626,69482,168.0,-2.0798869132995605
627,69680,198.0,2.569826364517212
628,69884,204.0,-2.950909376144409
629,70229,345.0,-5.508005142211914
630,70371,142.0,-5.338228702545166
631,70693,322.0,-7.995518684387207
632,70927,234.0,-2.678938150405884
633,71145,218.0,3.4872066974639893
634,71265,120.0,-5.947227954864502
635,71436,171.0,-1.7945383787155151
636,71565,129.0,1.9810833930969238
637,72065,500.0,-2.1693291664123535
638,72356,291.0,1.1372071504592896
639,72567,211.0,-0.33818793296813965
640,73067,500.0,3.798266649246216
641,73219,152.0,-3.880775213241577
642,73669,450.0,-9.581867218017578
643,74050,381.0,-1.6857719421386719
644,74550,500.0,2.9717488288879395
645,74827,277.0,0.393105149269104
646,75090,263.0,0.21345296502113342
647,75231,141.0,-1.524749755859375
648,75498,267.0,-7.6053466796875
649,75808,310.0,-3.9545297622680664
650,75915,107.0,-0.5633074641227722
651,76415,500.0,-2.466128349304199
652,76563,148.0,-1.7444944381713867
653,77058,495.0,-2.3478269577026367
654,77279,221.0,0.8500069379806519
655,77550,271.0,4.680110931396484
656,77747,197.0,-2.7444348335266113
657,78156,409.0,-3.968872547149658
658,78467,311.0,0.06661725044250488
659,78624,157.0,0.8550282716751099
660,78817,193.0,4.653371334075928
661,79300,483.0,-2.535860061645508
662,79552,252.0,-4.54604434967041
663,79801,249.0,6.1360392570495605
664,80179,378.0,-12.793403625488281
665,80310,131.0,-3.876439094543457
666,80593,283.0,-0.8177335262298584
667,80816,223.0,-0.6841779947280884
668,81087,271.0,1.3166015148162842
669,81179,92.0,2.4419965744018555
670,81613,434.0,1.5057299137115479
671,81843,230.0,-4.762592792510986
672,82243,400.0,-5.67568302154541
673,82349,106.0,-7.160495758056641
674,82849,500.0,-0.3701808452606201
675,83316,467.0,3.4336307048797607
676,83727,411.0,-12.617278099060059
677,84204,477.0,-3.3942453861236572
678,84704,500.0,-14.90131950378418
679,84907,203.0,0.6970399618148804
680,85407,500.0,-1.1300239562988281
681,85721,314.0,-2.6949377059936523
682,86164,443.0,-4.42648983001709
683,86297,133.0,1.517409086227417
684,86415,118.0,0.5022884607315063
685,86854,439.0,-2.274066925048828
686,86966,112.0,-0.7438377141952515
687,87466,500.0,1.452192783355713
688,87678,212.0,3.87692928314209
689,87869,191.0,-2.6648764610290527
690,88095,226.0,-10.322671890258789
691,88394,299.0,-1.9624402523040771
692,88690,296.0,-6.427389621734619
693,88879,189.0,1.790337085723877
694,89107,228.0,-1.2367982864379883
695,89557,450.0,-5.224932670593262
696,89907,350.0,6.284755229949951
697,90184,277.0,3.542081832885742
698,90490,306.0,1.4235950708389282
699,90750,260.0,1.8544650077819824
700,90995,245.0,-5.322025299072266
701,91366,371.0,-0.5960179567337036
702,91669,303.0,-12.431853294372559
703,91977,308.0,-2.7695066928863525
704,92085,108.0,1.519092321395874
705,92153,68.0,-1.8106634616851807
706,92394,241.0,5.911258220672607
707,92606,212.0,-6.338021755218506
708,92848,242.0,-2.0738744735717773
709,92948,100.0,2.141627073287964
710,93172,224.0,-11.346487045288086
711,93472,300.0,-4.0618133544921875
712,93972,500.0,-0.3529350757598877
713,94057,85.0,4.752890586853027
714,94390,333.0,-1.804499626159668
715,94841,451.0,-3.238773822784424
716,95341,500.0,5.062429428100586
717,95682,341.0,-10.143675804138184
718,95820,138.0,3.793835163116455
719,96101,281.0,-4.190788745880127
720,96525,424.0,-4.779488563537598
721,96664,139.0,-5.856367588043213
722,97044,380.0,-1.5512442588806152
723,97139,95.0,-1.8164656162261963
724,97639,500.0,1.9506802558898926
725,97967,328.0,-1.165775179862976
726,98224,257.0,-6.185531139373779
727,98524,300.0,1.5066144466400146
728,99024,500.0,-14.842138290405273
729,99150,126.0,1.0246555805206299
730,99529,379.0,3.646233558654785
731,99656,127.0,2.2437353134155273
732,99803,147.0,0.15023910999298096
733,99895,92.0,-4.984201908111572
734,100137,242.0,-2.8740999698638916
735,100402,265.0,1.9034476280212402
736,100538,136.0,0.9908711910247803
737,100973,435.0,5.783231735229492
738,101473,500.0,-1.059654712677002
739,101785,312.0,-11.268325805664062
740,102026,241.0,0.7009268999099731
741,102506,480.0,0.23048138618469238
742,103006,500.0,1.3203589916229248
743,103506,500.0,0.2362217903137207
744,103836,330.0,-5.680171966552734
745,104336,500.0,0.694282054901123
746,104574,238.0,1.8567910194396973
747,104901,327.0,-13.528836250305176
748,105201,300.0,-8.140820503234863
749,105402,201.0,2.0305018424987793
750,105902,500.0,3.964993715286255
751,106346,444.0,-3.2857561111450195
752,106600,254.0,3.157498359680176
753,107077,477.0,-9.67351245880127
754,107577,500.0,-1.1541346311569214
755,107854,277.0,0.15690338611602783
756,108354,500.0,-7.437136650085449
757,108510,156.0,-2.383626937866211
758,108742,232.0,-1.4857956171035767
759,109072,330.0,2.5427913665771484
760,109506,434.0,2.057093381881714
761,109660,154.0,-8.817237854003906
762,109880,220.0,0.7729976177215576
763,110359,479.0,-1.401827335357666
764,110497,138.0,-0.06784200668334961
765,110652,155.0,-2.861628770828247
766,111142,490.0,0.3482002019882202
767,111500,358.0,-3.7540347576141357
768,112000,500.0,2.045841693878174
